X,Y,scalerank,featurecla,name,natlscale
118.75,32.08,7,Port,Nanjing,10
114.28,30.58,7,Port,Hankow,10
112.98,28.2,7,Port,Chang Sha,10
135.16,48.5,7,Port,Khabarovsk,10
158.65,53.05,7,Port,Petropavlovsk,10
12.13545347,-15.19361111,6,Port,Namibe,20
-62.27090695,-38.79138889,6,Port,Bahia Blanca,20
-57.89022379,-34.85527778,6,Port,La Plata,20
-68.30088339,-54.80944444,6,Port,Ushuaia,20
-65.03333333,-42.73611111,6,Port,Puerto Madryn,20
-170.687927,-14.27416667,6,Port,Pago Pago,20
149.2237338,-21.10833333,6,Port,Mackay,20
135.8694935,-34.71833333,6,Port,Port Lincoln,20
138.0072438,-33.17694444,6,Port,Port Pirie,20
117.8866902,-35.03166667,6,Port,Albany,20
115.4709069,-20.72583333,6,Port,Barrow Island,20
115.6512367,-33.31527778,6,Port,Bunbury,20
145.9081272,-41.05277778,6,Port,Burnie,20
144.3873969,-38.12666667,6,Port,Geelong,20
151.2517668,-23.83,6,Port,Gladstone,20
151.7691402,-32.9075,6,Port,Newcastle,20
150.8935807,-34.4625,6,Port,Port Kembla,20
141.609364,-38.34916667,6,Port,Portland,20
142.2189635,-10.58555556,6,Port,Thursday Island,20
146.8247939,-19.25083333,6,Port,Townsville,20
141.8666667,-12.67,6,Port,Weipa,20
137.5907538,-33.03833333,6,Port,Whyalla,20
128.1008834,-15.45138889,6,Port,Wyndham,20
4.386160188,50.88611111,6,Port,Brussel (Bruxelles),20
3.76737338,51.11444444,6,Port,Gent (Ghent),20
-39.02567727,-14.78027778,6,Port,Ilheus,20
-35.72232038,-9.678888889,6,Port,Maceio,20
-35.2,-5.783055556,6,Port,Natal,20
-52.0762073,-32.05611111,6,Port,Rio Grande,20
-40.33510012,-20.32333333,6,Port,Vitoria,20
-127.6888104,52.35083333,6,Port,Ocean Falls,20
-53.9868669,47.29305556,6,Port,Argentia,20
-65.65,47.61666667,6,Port,Bathurst,20
-64.43722026,48.82444444,6,Port,Gaspe,20
-124.8193168,49.23,6,Port,Port Alberni,20
-124.5247939,49.835,6,Port,Powell River,20
-66.38386337,50.20638889,6,Port,Sept-Iles,20
-60.20300353,46.14194444,6,Port,Sydney,20
-72.53898704,46.33583333,6,Port,Trois-Rivieres (Three Rivers),20
-66.12090695,43.83555556,6,Port,Yarmouth,20
-68.50812721,48.47777778,6,Port,Rimouski,20
-69.56808009,47.84666667,6,Port,Riviere-du-Loup,20
-55.57709069,51.36666667,6,Port,Saint-Anthony,20
-63.78704358,46.38861111,6,Port,Summerside,20
-70.32196702,-18.47305556,6,Port,Arica,20
-70.20565371,-22.08611111,6,Port,Tocopilla,20
109.0705536,21.45861111,6,Port,Beihai,20
113.0019435,22.5025,6,Port,Jiangmen,20
120.8847468,27.99833333,6,Port,Wenzhou,20
121.388987,37.57111111,6,Port,Yantai,20
113.5842167,22.23972222,6,Port,Zhuhai,20
-74.21702002,11.25194444,6,Port,Santa Marta,20
-77.05335689,3.883055556,6,Port,Buenaventura,20
-23.50318021,14.94472222,6,Port,Praia,20
-83.16666667,8.637777778,6,Port,Golfito,20
-80.45371025,22.14,6,Port,Cienfuegos,20
-77.13351001,20.3375,6,Port,Manzanillo,20
-81.53704358,23.05138889,6,Port,Matanzas,20
-75.85671378,20.00166667,6,Port,Santiago de Cuba,20
7.192873969,53.34611111,6,Port,Emden,20
9.436866902,54.80333333,6,Port,Flensburg,20
8.122143698,53.53,6,Port,Wilhelmshaven,20
8.433863369,55.46555556,6,Port,Esbjerg,20
10.3868669,55.4175,6,Port,Odense,20
9.776737338,54.90694444,6,Port,Sonderborg,20
14.68775029,55.09611111,6,Port,Ronne,20
-71.08651355,18.21222222,6,Port,Barahona,20
-71.654947,17.92527778,6,Port,Cabo Rojo,20
-0.636690224,35.7125,6,Port,Oran,20
-8.387926973,43.36305556,6,Port,A Coruna,20
-2.471260306,36.83222222,6,Port,Almeria,20
-5.688633687,43.55861111,6,Port,Gijon,20
-1.986866902,43.32277778,6,Port,San Sebastian,20
-3.804946996,43.44222222,6,Port,Santander,20
1.220200236,41.09611111,6,Port,Tarragona,20
25.45459364,65.01583333,6,Port,Oulu,20
-1.493757362,43.51972222,6,Port,Bayonne,20
1.575500589,50.72361111,6,Port,Boulogne-sur-Mer,20
-4.471436985,48.38055556,6,Port,Brest,20
7.009187279,43.54805556,6,Port,Cannes,20
-1.617550059,49.65222222,6,Port,Cherbourg,20
1.08598351,49.92638889,6,Port,Dieppe,20
-1.601060071,48.83472222,6,Port,Granville,20
-1.157773852,46.14666667,6,Port,La Rochelle,20
-3.352120141,47.73416667,6,Port,Lorient,20
-3.834923439,48.58527778,6,Port,Morlaix,20
-0.953003534,45.94916667,6,Port,Rochefort,20
5.904770318,43.11055556,6,Port,Toulon,20
9.500883392,0.288333333,6,Port,Owendo,20
-2.074617197,57.14222222,6,Port,Aberdeen,20
-3.007243816,53.43638889,6,Port,Liverpool,20
-4.154063604,50.36472222,6,Port,Plymouth,20
-1.1,50.8075,6,Port,Portsmouth,20
41.65053004,41.64888889,6,Port,Batumi,20
24.40194346,40.93138889,6,Port,Kavala,20
26.13775029,38.37722222,6,Port,Chios,20
22.10812721,37.02277778,6,Port,Kalamata,20
21.73492344,38.25444444,6,Port,Patras,20
22.93669022,39.35277778,6,Port,Volos,20
-52.11914016,70.67472222,6,Port,Uummannaq,20
-88.6040636,15.72833333,6,Port,Puerto Barrios,20
13.83474676,44.87166667,6,Port,Pula,20
14.42232038,45.3275,6,Port,Rijeka,20
16.42550059,43.515,6,Port,Split,20
114.5553004,-3.321944444,6,Port,Banjarmasin,20
107.6270907,-2.75,6,Port,Tanjung Pandan,20
92.72391048,11.67222222,6,Port,Port Blair,20
70.22232038,23.01361111,6,Port,Kandla,20
79.82232038,11.91416667,6,Port,Pondicherry,20
-8.424440518,51.90111111,6,Port,Cork,20
-9.043757362,53.27,6,Port,Galway,20
50.8368669,28.98472222,6,Port,Bushehr,20
13.49234393,43.61833333,6,Port,Ancona,20
16.85530035,41.13694444,6,Port,Bari,20
9.107597173,39.20416667,6,Port,Cagliari,20
9.517903416,40.92277778,6,Port,Olbia,20
14.2237338,42.46777778,6,Port,Pescara,20
15.64375736,38.12444444,6,Port,Reggio Calabria,20
12.50388693,38.01361111,6,Port,Trapani,20
140.742874,40.83138889,6,Port,Aomori,20
140.7090106,41.78777778,6,Port,Hakodate,20
130.5687868,31.5925,6,Port,Kagoshima,20
133.5570671,33.52416667,6,Port,Kochi,20
144.3522968,42.98861111,6,Port,Kushiro,20
133.2595406,33.97083333,6,Port,Niihama,20
131.6760306,33.27222222,6,Port,Oita,20
130.9010601,33.93444444,6,Port,Shimonoseki,20
141.6533569,42.6375,6,Port,Tomakomai,20
137.2226737,36.75722222,6,Port,Toyama,20
131.2377503,33.93833333,6,Port,Ube,20
40.12302709,-3.213611111,6,Port,Malindi,20
81.20388693,8.558333333,6,Port,Trincomalee,20
21.13421673,55.68722222,6,Port,Klaipeda,20
-9.242697291,32.3075,6,Port,Safi,20
-116.6228504,31.85083333,6,Port,Ensenada,20
-110.8687868,27.91916667,6,Port,Guaymas,20
-104.3008834,19.07055556,6,Port,Manzanillo,20
-95.20194346,16.15722222,6,Port,Salina Cruz,20
145.7349234,15.22583333,6,Port,Saipan,20
-17.0418139,20.9075,6,Port,Nouadhibou,20
15.15371025,-26.63777778,6,Port,Luderitz,20
-83.75689046,12.01194444,6,Port,Bluefields,20
6.171613663,62.4725,6,Port,Alesund,20
29.71772674,70.63416667,6,Port,Batsfjord,20
14.37267373,67.28888889,6,Port,Bodo,20
23.67108363,70.66722222,6,Port,Hammerfest,20
5.25565371,59.41222222,6,Port,Haugesund,20
30.05565371,69.72833333,6,Port,Kirkenes,20
7.733333333,63.115,6,Port,Kristiansund,20
14.1237338,66.315,6,Port,Mo i Rana,20
7.157420495,62.73638889,6,Port,Molde,20
13.1868669,65.85194444,6,Port,Mosjoen,20
17.41861013,68.43861111,6,Port,Narvik,20
5.737220259,58.97888889,6,Port,Stavanger,20
29.73757362,70.07111111,6,Port,Vadso,20
31.10388693,70.37333333,6,Port,Vardo,20
174.0377503,-39.05722222,6,Port,New Plymouth,20
178.0224971,-38.6725,6,Port,Gisborne,20
171.20053,-42.44472222,6,Port,Greymouth,20
176.9180801,-39.475,6,Port,Napier,20
176.1740872,-37.65944444,6,Port,Tauranga,20
174.9895171,-39.94416667,6,Port,Wanganui,20
171.5912839,-41.75027778,6,Port,Westport,20
174.3426973,-35.75111111,6,Port,Whangarei,20
171.2542403,-44.38916667,6,Port,Timaru,20
-81.2746172,-4.573055556,6,Port,Talara,20
123.6198469,12.36805556,6,Port,Masbate,20
120.2747939,14.80833333,6,Port,Subic Bay,20
150.4510601,-10.31277778,6,Port,Alotau,20
150.7866902,-2.584722222,6,Port,Kavieng,20
155.626914,-6.215277778,6,Port,Kieta,20
152.1851001,-4.241111111,6,Port,Rabaul,20
141.2923439,-2.683611111,6,Port,Vanimo,20
-66.61024735,17.96805556,6,Port,Ponce,20
-8.867020024,37.94277778,6,Port,Sines,20
-28.62196702,38.53,6,Port,Horta,20
40.55636042,64.5425,6,Port,Arkhangelsk,20
33.04146054,68.9725,6,Port,Murmansk,20
128.8728504,71.64305556,6,Port,Tiksi,20
42.5352768,16.89027778,6,Port,Jizan,20
45,10.44083333,6,Port,Berbera,20
-57.00176678,5.951666667,6,Port,Nieuw Nickerie,20
13.00159011,55.62555556,6,Port,Malmo,20
17.19269729,60.68444444,6,Port,Gavle,20
12.85,56.655,6,Port,Halmstad,20
12.68757362,56.03333333,6,Port,Helsingborg,20
17.11861013,61.72166667,6,Port,Hudiksvall,20
16.36914016,56.65916667,6,Port,Kalmar,20
18.72585395,63.27611111,6,Port,Ornskoldsvik,20
15.3,56.17472222,6,Port,Ronneby,20
17.0893404,61.30833333,6,Port,Soderhamn,20
16.65194346,57.75583333,6,Port,Vastervik,20
18.2746172,57.63555556,6,Port,Visby,20
27.50795053,40.9675,6,Port,Tekirdag,20
39.10318021,-5.065555556,6,Port,Tanga,20
32.60742049,46.61861111,6,Port,Kherson,20
-57.84216726,-34.47166667,6,Port,Colonia,20
-145.7563604,60.55,6,Port,Cordova,20
-131.6712603,55.34694444,6,Port,Ketchikan,20
-68.76984688,44.79194444,6,Port,Bangor,20
-121.3230271,37.95055556,6,Port,Stockton,20
-73.17638398,41.1725,6,Port,Bridgeport,20
-72.90954064,41.28638889,6,Port,New Haven,20
-80.10865724,26.08444444,6,Port,Port Everglades,20
-81.12249706,32.11083333,6,Port,Savannah,20
-70.23951708,43.65333333,6,Port,Portland,20
-89.08845701,30.35861111,6,Port,Gulfport,20
-70.76861013,43.0875,6,Port,Portsmouth,20
-74.13722026,40.7,6,Port,Newark,20
-123.8262073,46.18944444,6,Port,Astoria,20
-80.10865724,26.08444444,6,Port,Port Everglades,20
-97.40459364,27.81277778,6,Port,Corpus Christi,20
-88.53722026,30.35138889,6,Port,Pascagoula,20
-122.4042403,47.26722222,6,Port,Tacoma,20
-94.08421673,30.07777778,6,Port,Beaumont,20
-122.9007067,47.05333333,6,Port,Olympia,20
-123.4351001,48.13083333,6,Port,Port Angeles,20
-122.7531802,48.11444444,6,Port,Port Townsend,20
-67.99305065,10.47722222,6,Port,Puerto Cabello,20
49.14375736,14.52222222,6,Port,Mukalla,20
27.90477032,-33.02527778,6,Port,East London,20
21.41825677,-34.37527778,6,Port,Mossel Bay,20
32.05618375,-28.80472222,6,Port,Richards Bay,20
-80.1,42.15,6,Port,Erie,20
-83.86,43.6,6,Port,Bay City,20
-87.88,43.03,6,Port,Milwaukee,20
-124.21,43.36,6,Port,Coos Bay,20
-135.33,57.05,6,Port,Sitka,20
-152.4,57.78,6,Port,Kodiak,20
13.56931684,-12.33694444,5,Port,Lobito,30
54.37267373,24.525,5,Port,Abu Dhabi,30
-67.45989399,-45.85583333,5,Port,Comodoro Rivadavia,30
-57.53333333,-38.04277778,5,Port,Mar del Plata,30
145.7755006,-16.92972222,5,Port,Cairns,30
122.2091873,-18.0025,5,Port,Broome,30
146.3675501,-41.16777778,5,Port,Devonport,30
147.3358068,-42.88027778,5,Port,Hobart,30
4.293757362,51.29777778,5,Port,Antwerpen,30
27.88863369,43.19444444,5,Port,Varna,30
-88.20194346,17.47972222,5,Port,Belize City,30
-64.77638398,32.29111111,5,Port,Hamilton,30
-48.48474676,-1.451666667,5,Port,Belem,30
-48.51914016,-25.50083333,5,Port,Paranagua,30
-51.22408716,-30.0175,5,Port,Porto Alegre,30
-34.86896349,-8.053611111,5,Port,Recife,30
-38.50477032,-12.95861111,5,Port,Salvador,30
-46.30053004,-23.96888889,5,Port,Santos,30
-63.11896349,46.23166667,5,Port,Charlottetown,30
-63.57444052,44.65694444,5,Port,Halifax,30
-123.926384,49.16944444,5,Port,Nanaimo,30
-71.2090106,46.80583333,5,Port,Quebec,30
-123.4065371,48.43111111,5,Port,Victoria,30
-130.3370436,54.30972222,5,Port,Prince Rupert,30
-66.05989399,45.26777778,5,Port,Saint-John,30
-70.40371025,-23.65027778,5,Port,Antofagasta,30
-70.15176678,-20.20277778,5,Port,Iquique,30
-72.95441696,-41.48361111,5,Port,Puerto Montt,30
110.2749706,20.02777778,5,Port,Haikou,30
121.5533569,29.86666667,5,Port,Ningbo,30
118.0200236,24.45,5,Port,Xiamen,30
-3.966666667,5.233055556,5,Port,Abidjan,30
9.685630153,4.055,5,Port,Douala,30
11.82691402,-4.784444444,5,Port,Pointe Noire,30
-74.75618375,10.96722222,5,Port,Barranquilla,30
43.24322733,-11.70138889,5,Port,Moroni,30
-82.75600707,23.00638889,5,Port,Mariel,30
33.6393404,34.92416667,5,Port,Larnaca,30
33.01772674,34.65,5,Port,Limassol,30
8.751060071,53.0975,5,Port,Bremen,30
9.958480565,53.52472222,5,Port,Hamburg,30
43.13563015,11.60194444,5,Port,Djibouti,30
10.00530035,57.06111111,5,Port,Aalborg,30
9.74057715,55.55805556,5,Port,Fredericia,30
-0.48828033,38.33527778,5,Port,Alicante,30
-3.026914016,43.3425,5,Port,Bilbao,30
-0.318433451,39.44416667,5,Port,Valencia,30
-60.07073027,-51.95555556,5,Port,Fox Bay,30
8.738810365,41.92,5,Port,Ajaccio,30
9.451943463,42.7,5,Port,Bastia,30
-0.553180212,44.86527778,5,Port,Bordeaux,30
1.850176678,50.96583333,5,Port,Calais,30
2.170906949,51.02166667,5,Port,Dunkerque,30
0.235100118,49.42222222,5,Port,Honfleur,30
9.43368669,0.400833333,5,Port,Libreville,30
8.785276796,-0.711944444,5,Port,Port Gentil,30
-5.891107185,54.62055556,5,Port,Belfast,30
1.322143698,51.12083333,5,Port,Dover,30
-4.234746761,57.48666667,5,Port,Inverness,30
-1.738457008,4.884166667,5,Port,Takoradi,30
-61.72709069,15.99638889,5,Port,Basse-Terre,30
-61.53845701,16.23388889,5,Port,Pointe-a-Pitre,30
-16.57037691,13.44444444,5,Port,Banjul,30
9.738103651,1.824166667,5,Port,Bata,30
25.14110718,35.34555556,5,Port,Iraklion,30
22.91772674,40.635,5,Port,Thessaloniki,30
-52.33616019,4.935277778,5,Port,Cayenne,30
-52.62426384,5.158888889,5,Port,Kourou,30
-58.1671967,6.819444444,5,Port,Georgetown,30
-87.94022379,15.83333333,5,Port,Puerto Cortes,30
15.21931684,44.1175,5,Port,Zadar,30
113.9166667,-7.616666667,5,Port,Surabaya,30
124.8258539,1.481944444,5,Port,Manado,30
117.2166667,-1.05,5,Port,Senipah,30
72.20600707,21.77,5,Port,Bhavnagar,30
83.28722026,17.69333333,5,Port,Visakhapatnam,30
-8.633333333,52.66277778,5,Port,Limerick,30
56.20424028,27.14083333,5,Port,Bandar Abbas,30
-21.83792697,64.14833333,5,Port,Reykjavik,30
-14.00424028,65.26277778,5,Port,Seydisfjordur,30
13.75424028,45.645,5,Port,Trieste,30
132.421437,34.36527778,5,Port,Hiroshima,30
135.2381037,34.68416667,5,Port,Kobe,30
129.8595406,32.74027778,5,Port,Nagasaki,30
141.0166667,43.19694444,5,Port,Otaru,30
139.788457,35.62472222,5,Port,Tokyo,30
-10.79375736,6.345555556,5,Port,Monrovia,30
79.85017668,6.951388889,5,Port,Colombo,30
-7.600176678,33.60888889,5,Port,Casablanca,30
7.420906949,43.73194444,5,Port,Monaco,30
-99.9024735,16.84444444,5,Port,Acapulco,30
-106.393404,23.19222222,5,Port,Mazatlan,30
-97.83368669,22.23694444,5,Port,Tampico,30
34.83351001,-19.81916667,5,Port,Beira,30
32.55706714,-25.97277778,5,Port,Maputo,30
-16.02143698,18.03527778,5,Port,Nouakchott,30
-62.21984688,16.70333333,5,Port,Plymouth,30
-61.05689046,14.59916667,5,Port,Fort-de-France,30
166.4258539,-22.25972222,5,Port,Noumea,30
7.003180212,4.769166667,5,Port,Port Harcourt,30
-87.16914016,12.48194444,5,Port,Corinto,30
4.292873969,51.92722222,5,Port,Rotterdam,30
5.3196702,60.39694444,5,Port,Bergen,30
18.96878681,69.65583333,5,Port,Tromso,30
10.38898704,63.43777778,5,Port,Trondheim,30
173.271967,-41.25972222,5,Port,Nelson,30
58.4090106,23.60666667,5,Port,Muscat,30
123.9226737,10.30638889,5,Port,Cebu,30
122.071437,6.902777778,5,Port,Zamboanga,30
147.1510601,-9.467222222,5,Port,Port Moresby,30
143.65053,-3.57,5,Port,Wewak,30
-8.61861013,41.14111111,5,Port,Porto,30
-25.65883392,37.73694444,5,Port,Ponta Delgada,30
-149.5696702,-17.53111111,5,Port,Papeete,30
51.55565371,25.29805556,5,Port,Doha,30
20.45547703,54.7,5,Port,Kaliningrad,30
131.8877503,43.09444444,5,Port,Vladivostok,30
28.72638398,60.705,5,Port,Vyborg,30
37.22161366,19.61583333,5,Port,Port Sudan,30
45.34093051,2.028888889,5,Port,Mogadishu,30
-55.13898704,5.82,5,Port,Paramaribo,30
11.87002356,57.68916667,5,Port,Goteborg,30
22.15830389,65.57888889,5,Port,Lulea,30
16.22567727,58.61027778,5,Port,Norrkoping,30
1.284923439,6.139166667,5,Port,Lome,30
27.15388693,38.44388889,5,Port,Izmir,30
120.3070671,22.56527778,5,Port,Kaohsiung,30
120.5038869,24.25833333,5,Port,Taichung,30
30.73704358,46.50111111,5,Port,Odessa,30
-56.20424028,-34.90055556,5,Port,Montevideo,30
-134.6700236,58.37916667,5,Port,Juneau,30
-165.4251472,64.49833333,5,Port,Nome,30
-155.0686101,19.73333333,5,Port,Hilo,30
-122.5003534,48.74055556,5,Port,Bellingham,30
-95.20212014,29.73916667,5,Port,Houston,30
-97.38457008,25.95722222,5,Port,Brownsville,30
-122.96702,46.11277778,5,Port,Longview,30
-61.24287397,13.16916667,5,Port,Kingstown,30
-66.94022379,10.60277778,5,Port,La Guaira,30
-71.58828033,10.68361111,5,Port,Maracaibo,30
108.2232038,16.08222222,5,Port,Da Nang,30
168.3058304,-17.74722222,5,Port,Port Vila,30
-171.7579505,-13.82833333,5,Port,Apia,30
42.9352768,14.83361111,5,Port,Hodeidah,30
-75.7,45.43,5,Port,Ottawa,30
-78.88,42.88,5,Port,Buffalo,30
-81.71,41.5,5,Port,Cleveland,30
-88.01,44.51,5,Port,Green Bay,30
-92.1,46.76,5,Port,Duluth,30
-124.18,40.8,5,Port,Eureka,30
13.25088339,-8.783888889,4,Port,Luanda,50
-68.27355713,12.14833333,4,Port,"Kralendijk, Bonaire",50
-63.04375736,18.01444444,4,Port,Philipsburg,50
138.5079505,-34.79916667,4,Port,Adelaide,50
153.1684335,-27.3825,4,Port,Brisbane,50
118.5732038,-20.3175,4,Port,Port Hedland,50
91.82585395,22.26888889,4,Port,Chittagong,50
-59.62408716,13.10694444,4,Port,Bridgetown,50
-73.5246172,45.54361111,4,Port,Montreal,50
-70.90477032,-53.16833333,4,Port,Punta Arenas,50
-73.22656066,-39.81666667,4,Port,Valdivia,50
121.6503534,38.93361111,4,Port,Dalian,50
119.30053,26.0475,4,Port,Fuzhou,50
120.31702,36.09583333,4,Port,Qingdao,50
121.4872203,31.22194444,4,Port,Shanghai,50
116.7040636,23.35472222,4,Port,Shantou,50
-84.80424028,9.981666667,4,Port,Puntarenas,50
10.15689046,54.33083333,4,Port,Kiel,50
-61.38598351,15.29638889,4,Port,Roseau,50
-69.87585395,18.47527778,4,Port,Santo Domingo,50
-0.98598351,37.58944444,4,Port,Cartagena,50
-8.726207303,42.2425,4,Port,Vigo,50
-16.22656066,28.47472222,4,Port,Santa Cruz de Tenerife,50
24.69075383,59.46,4,Port,Tallinn,50
178.4210836,-18.1325,4,Port,Suva,50
6.633333333,43.27055556,4,Port,Saint-Tropez,50
-4.303180212,55.86305556,4,Port,Glasgow,50
-1.424440518,50.9025,4,Port,Southampton,50
-5.357243816,36.13694444,4,Port,Gibraltar,50
-13.70989399,9.516388889,4,Port,Conakry,50
-15.57267373,11.85833333,4,Port,Bissau,50
24.00971731,35.51805556,4,Port,Canea,50
21.31861013,37.64638889,4,Port,Katakolon,50
-90.84128386,13.91555556,4,Port,San Jose,50
114.1561837,22.32111111,4,Port,Hong Kong,50
-72.33969376,18.56583333,4,Port,Port-au-Prince,50
112.7239105,-7.206388889,4,Port,Surabaya,50
-6.206007067,53.34444444,4,Port,Dublin,50
-7.118786808,52.26638889,4,Port,Waterford,50
35.01825677,32.8225,4,Port,Haifa,50
10.30194346,43.55583333,4,Port,Livorno,50
13.93810365,40.74527778,4,Port,Ischia,50
-76.82479388,17.98166667,4,Port,Kingston,50
130.8542403,33.9225,4,Port,Kitakyushu,50
39.6221437,-4.053055556,4,Port,Mombasa,50
104.9209069,11.58305556,4,Port,Phnom Penh,50
35.51949352,33.905,4,Port,Beirut,50
73.50706714,4.175,4,Port,Male,50
-96.13368669,19.20833333,4,Port,Veracruz,50
96.16878681,16.76583333,4,Port,Yangon,50
174.7898704,-41.2775,4,Port,Wellington,50
14.58580683,53.43055556,4,Port,Szczecin,50
39.1590106,21.45861111,4,Port,Jeddah,50
-17.42514723,14.68222222,4,Port,Dakar,50
103.7221437,1.292777778,4,Port,Singapore,50
-13.20795053,8.494166667,4,Port,Freetown,50
18.10936396,59.335,4,Port,Stockholm,50
100.5691402,13.60694444,4,Port,Bangkok,50
26.52196702,40.26472222,4,Port,Canakkale,50
-149.8877503,61.23555556,4,Port,Anchorage,50
-118.2007067,33.74888889,4,Port,Long Beach,50
-122.3012367,37.79944444,4,Port,Oakland,50
-81.55918728,30.38083333,4,Port,Jacksonville,50
-75.13457008,39.89527778,4,Port,Philadelphia,50
-79.92355713,32.82222222,4,Port,Charleston,50
-71.32444052,41.4825,4,Port,Newport,50
106.7217903,10.79388889,4,Port,Ho Chi Minh City,50
44.98969376,12.79555556,4,Port,Aden,50
31.02338045,-29.88111111,4,Port,Durban,50
25.6352768,-33.96138889,4,Port,Port Elizabeth,50
25.6352768,-33.96138889,4,Port,Port Elizabeth,50
-83.03,42.33,4,Port,Detroit,50
-90.16,35.06,4,Port,Port Of Memphis,50
-90.2,38.71,4,Port,Tri-City Port,50
24.96,60.16,4,Port,Helsinki,50
30.3,59.93,4,Port,Sankt-Peterburg,50
-70.03881037,12.52,3,Port,Oranjestad,75
55.26931684,25.26722222,3,Port,Dubai,75
-58.3696702,-34.59916667,3,Port,Buenos Aires,75
130.854947,-12.47027778,3,Port,Darwin,75
144.9171967,-37.83277778,3,Port,Melbourne,75
115.855477,-31.96527778,3,Port,Perth,75
151.1891637,-33.86222222,3,Port,Sydney,75
2.422320377,6.346666667,3,Port,Cotonou,75
-77.32126031,25.07666667,3,Port,Nassau,75
-43.1918139,-22.88305556,3,Port,Rio de Janeiro,75
-123.071437,49.29777778,3,Port,Vancouver,75
-64.70371025,44.04333333,3,Port,Liverpool,75
-71.61914016,-33.03527778,3,Port,Valparaiso,75
113.409364,23.09416667,3,Port,Guangzhou,75
117.4565371,39.00944444,3,Port,Tianjin,75
-4.021260306,5.283333333,3,Port,Abidjan,75
8.553003534,53.56361111,3,Port,Bremerhaven,75
12.11790342,54.1525,3,Port,Rostock,75
12.58404005,55.72611111,3,Port,Tuborg,75
-79.9024735,-2.284166667,3,Port,Guayaquil,75
32.30600707,31.25333333,3,Port,Port Said,75
2.168786808,41.35472222,3,Port,Barcelona,75
-4.418256773,36.70944444,3,Port,Malaga,75
2.62532391,39.55111111,3,Port,Palma de Mallorca,75
0.173733804,49.46694444,3,Port,Le Havre,75
5.341283863,43.32944444,3,Port,Marseille,75
7.285630153,43.69388889,3,Port,Nice,75
-0.067196702,51.50277778,3,Port,London,75
22.56755006,36.76,3,Port,Gythion,75
28.23351001,36.44361111,3,Port,Rhodes,75
18.07638398,42.66,3,Port,Dubrovnik,75
11.77567727,42.09888889,3,Port,Civitavecchia,75
13.36984688,38.13083333,3,Port,Palermo,75
8.489517079,44.31166667,3,Port,Savona,75
12.24057715,45.45305556,3,Port,Marghera,75
-77.93545347,18.4675,3,Port,Montego Bay,75
135.4338634,34.63583333,3,Port,Osaka,75
139.6673734,35.43638889,3,Port,Yokohama,75
24.08810365,57.00777778,3,Port,Riga,75
-109.9007067,22.88388889,3,Port,Cabo San Lucas,75
14.54128386,35.82611111,3,Port,Marsaxlokk,75
4.824087161,52.41305556,3,Port,Amsterdam,75
10.73457008,59.89722222,3,Port,Oslo,75
174.7694935,-36.83638889,3,Port,Auckland,75
66.9737338,24.835,3,Port,Karachi,75
-79.88510012,9.373333333,3,Port,Colon,75
120.943404,14.52416667,3,Port,Manila,75
-66.09128386,18.43611111,3,Port,San Juan,75
28.993404,41.01277778,3,Port,Istanbul,75
121.3746172,25.15194444,3,Port,Taipei,75
39.293404,-6.834444444,3,Port,Dar es Salaam,75
-88.03775029,30.71138889,3,Port,Mobile,75
-118.2597173,33.73194444,3,Port,Los Angeles,75
-117.1572438,32.68444444,3,Port,San Diego,75
-122.4008834,37.78861111,3,Port,San Francisco,75
-80.16702002,25.775,3,Port,Miami,75
-82.43616019,27.93,3,Port,Tampa,75
-157.8737338,21.30944444,3,Port,Honolulu,75
-71.03545347,42.36361111,3,Port,Boston,75
-76.55565371,39.2325,3,Port,Baltimore,75
-74.02426384,40.68833333,3,Port,New York,75
-94.81790342,29.30416667,3,Port,Galveston,75
-76.29252061,36.90194444,3,Port,Norfolk,75
-122.3597173,47.60222222,3,Port,Seattle,75
18.4352768,-33.90916667,3,Port,Cape Town,75
-79.38,43.61,3,Port,Toronto,75
-87.6,41.88,3,Port,Chicago,75
